gene_name	exons_length	exons_GC_content	No_of_exons
ANO6	7415	0.430883344572	25
ANO7	4588	0.605928509154	26
ANO8	4152	0.657996146435	18
ANO9	2875	0.610434782609	23
ANP32A	2466	0.439578264396	7
ANP32A-IT1	3281	0.485522706492	1
ANP32AP1	738	0.483739837398	1
ANP32B	1616	0.483292079208	7
ANP32C	705	0.483687943262	1
ANP32D	396	0.411616161616	1
ANP32E	3553	0.369828314101	8
ANPEP	3650	0.583561643836	21
ANTXR1	7123	0.45219710796	20
ANTXR2	8236	0.412943176299	18
ANTXRL	2129	0.531235321747	20
ANXA1	1399	0.40886347391	13
ANXA10	1447	0.404284727021	12
ANXA11	2730	0.562271062271	17
ANXA13	1593	0.480225988701	12
ANXA2	1856	0.482219827586	16
ANXA2P1	1343	0.466120625465	1
ANXA2P2	1310	0.497709923664	1
ANXA2P3	1350	0.46962962963	1
ANXA3	1618	0.446847960445	13
ANXA4	2142	0.421101774043	13
ANXA5	1599	0.44215134459	13
ANXA6	3115	0.550561797753	27
ANXA7	2204	0.44056261343	14
ANXA8	4082	0.539686428221	24
ANXA8L1	3908	0.531473899693	24
ANXA8L2	2029	0.538196155742	12
ANXA9	1824	0.550986842105	14
AOAH	2557	0.482205709816	22
AOC2	2870	0.552961672474	5
AOC3	4025	0.566459627329	4
AOC4	2073	0.572600096479	1
AOX1	4933	0.454287451855	35
AOX2P	3733	0.485936244308	31
AP1AR	2908	0.382393397524	10
AP1B1	4264	0.590759849906	24
AP1B1P1	827	0.568319226119	4
AP1G1	6944	0.422523041475	25
AP1G2	2876	0.579624478442	22
AP1M1	2391	0.596821413634	13
AP1M2	1751	0.559109080525	12
AP1S1	1297	0.558982266769	5
AP1S2	2283	0.397284275077	5
AP1S3	4002	0.398300849575	5
AP2A1	3499	0.625035724493	24
AP2A2	4804	0.589508742714	23
AP2B1	5763	0.466770779108	22
AP2M1	2076	0.555394990366	13
AP2S1	890	0.596629213483	5
AP3B1	3986	0.41445057702	27
AP3B2	3705	0.573819163293	26
AP3D1	6359	0.587513760025	35
AP3M1	5253	0.415000951837	10
AP3M2	3670	0.457765667575	10
AP3S1	1289	0.397207137316	6
AP3S2	6141	0.504803777886	8
AP4B1	3186	0.489956057753	13
AP4E1	6906	0.389081957718	22
AP4M1	1868	0.580835117773	15
AP4S1	6335	0.465824782952	11
AP5B1	4445	0.619122609674	1
APAF1	7348	0.417256396298	28
APBA1	6584	0.548147023086	13
APBA2	3637	0.5804234259	14
APBA3	2158	0.655699721965	11
APBB1	2954	0.608666215301	17
APBB1IP	2637	0.526734926052	15
APBB2	9893	0.442434044274	24
APBB3	2530	0.592885375494	15
APC	11216	0.407364479315	18
APC2	10151	0.700916165895	15
APCDD1	2562	0.571428571429	5
APCDD1L	3112	0.62146529563	4
APCS	931	0.460794844253	2
APEH	2758	0.600072516316	22
APEX1	2218	0.536519386835	8
APEX2	1977	0.563985837127	6
APH1A	3221	0.546103694505	9
APH1B	4193	0.424755544956	6
API5	6029	0.374523138166	18
APIP	1258	0.399841017488	7
APITD1	1898	0.523709167545	6
APITD1-CORT	1974	0.54103343465	6
APLF	3849	0.376981034035	10
APLN	3224	0.559243176179	3
APLNR	5819	0.5605774188	3
APLP1	2474	0.629749393694	18
APLP2	4069	0.50135168346	20
APOA1	897	0.63099219621	4
APOA1BP	1121	0.575379125781	6
APOA2	473	0.53488372093	4
APOA4	1460	0.611643835616	3
APOA5	1989	0.600301659125	5
APOB	14121	0.435096664542	29
APOBEC1	892	0.452914798206	5
APOBEC2	1634	0.497552019584	3
APOBEC3A	1792	0.478794642857	6
APOBEC3B	1536	0.494140625	8
APOBEC3C	1109	0.538322813345	4
APOBEC3D	2503	0.518178186177	7
APOBEC3F	5031	0.508447624727	8
APOBEC3G	1834	0.501635768811	8
APOBEC3H	1519	0.482554312047	7
APOBEC4	2778	0.390928725702	2
APOBR	3792	0.630537974684	4
APOC1	461	0.566160520607	4
APOC1P1	1183	0.565511411665	6
APOC2	729	0.517146776406	4
APOC3	533	0.590994371482	4
APOC4	615	0.569105691057	3
APOC4-APOC2	1829	0.551120831055	6
APOD	1130	0.49203539823	5
APOE	1180	0.688983050847	4
APOF	1689	0.491415038484	2
APOH	1201	0.431307243963	8
APOL1	3119	0.517152933633	8
APOL2	2889	0.52890273451	7
APOL3	4430	0.479683972912	9
APOL4	3415	0.486090775988	6
APOL5	1437	0.523312456507	5
APOL6	10139	0.403392839531	3
APOLD1	4825	0.463834196891	3
APOM	7455	0.536150234742	56
APOO	1292	0.458978328173	10
APOOL	6467	0.374362146281	9
APOPT1	1235	0.494736842105	5
APP	4015	0.491407222914	20
APPBP2	6468	0.386054421769	13
APPL1	6060	0.378712871287	22
APPL2	3622	0.459414688018	23
APRT	1045	0.622009569378	6
APTX	3894	0.472778633796	16
AQP1	3451	0.569400173863	8
AQP10	1791	0.587939698492	6
AQP11	2153	0.493729679517	3
AQP12A	1084	0.654981549815	4
AQP12B	1114	0.658886894075	3
AQP2	4179	0.556831777937	4
AQP3	1871	0.56600748263	6
AQP4	5632	0.389914772727	6
AQP5	1821	0.674354750137	4
AQP6	2654	0.576488319518	4
AQP7	1256	0.558121019108	8
AQP7P1	3180	0.538993710692	4
AQP7P3	529	0.436672967864	4
AQP8	1308	0.587155963303	6
AQP9	3021	0.432638199272	6
AQPEP	4621	0.432157541658	20
AQR	5080	0.415354330709	35
AR	10838	0.481085071046	9
ARAF	3327	0.53561767358	18
ARAP1	5646	0.61477151966	36
ARAP2	7362	0.384542243955	33
ARAP3	5262	0.591980235652	33
ARC	2943	0.66836561332	3
ARCN1	4015	0.435865504359	10
AREG	2476	0.452746365105	12
ARF1	2507	0.590745911448	8
ARF3	3537	0.52417302799	5
ARF4	1740	0.424712643678	6
ARF5	1096	0.607664233577	6
ARF6	3939	0.432597105864	2
ARFGAP1	3351	0.622202327663	15
ARFGAP2	3022	0.57974851092	16
ARFGAP3	2833	0.446523120367	16
ARFGEF1	7225	0.412733564014	39
ARFGEF2	9004	0.441359395824	39
ARFIP1	3222	0.3947858473	10
ARFIP2	4066	0.535415641909	10
ARFRP1	4604	0.638140747176	9
ARG1	1671	0.431478156792	9
ARG2	1980	0.463131313131	8
ARGFX	5065	0.428430404738	5
ARGFXP2	1204	0.468438538206	1
ARGLU1	1751	0.471730439749	4
ARHGAP1	3344	0.57206937799	13
ARHGAP10	3056	0.485929319372	23
ARHGAP11A	6021	0.393290151138	13
ARHGAP11B	1017	0.450344149459	7
ARHGAP12	4172	0.394774688399	20
ARHGAP15	1759	0.401364411597	14
ARHGAP17	3478	0.531627372053	20
ARHGAP18	3499	0.391826236067	15
ARHGAP19	5565	0.438095238095	13
ARHGAP19-SLIT1	1916	0.471294363257	15
ARHGAP20	6189	0.439489416707	16
ARHGAP21	7167	0.441328310311	26
ARHGAP22	4584	0.613656195462	17
ARHGAP23	5906	0.637656620386	24
ARHGAP24	5682	0.442449841605	12
ARHGAP25	3816	0.520964360587	13
ARHGAP26	9152	0.46131993007	24
ARHGAP27	10054	0.644519594191	42
ARHGAP28	5531	0.369191827879	17
ARHGAP29	9117	0.385982230997	23
ARHGAP30	6185	0.565238480194	14
ARHGAP31	8079	0.510582992945	12
ARHGAP32	10446	0.450794562512	23
ARHGAP33	6149	0.657667913482	24
ARHGAP35	8888	0.522164716472	6
ARHGAP36	3087	0.50566893424	12
ARHGAP39	5143	0.625510402489	13
ARHGAP4	3372	0.654804270463	23
ARHGAP40	2838	0.571881606765	15
ARHGAP42	4752	0.382365319865	24
ARHGAP44	4256	0.552396616541	21
ARHGAP5	9749	0.34300953944	8
ARHGAP5-AS1	1281	0.473848555816	1
ARHGAP6	6260	0.530511182109	15
ARHGAP8	1725	0.577391304348	13
ARHGAP9	3309	0.583257781807	20
ARHGDIA	3408	0.661091549296	8
ARHGDIB	1216	0.488486842105	6
ARHGDIG	942	0.678343949045	6
ARHGEF1	3328	0.638822115385	30
ARHGEF10	5591	0.509568950098	29
ARHGEF10L	4494	0.618602581219	29
ARHGEF11	6889	0.531426912469	41
ARHGEF12	9829	0.419472988096	41
ARHGEF15	4246	0.59020254357	17
ARHGEF16	2904	0.648415977961	15
ARHGEF17	7813	0.619992320491	21
ARHGEF18	6015	0.605153782211	22
ARHGEF19	3029	0.626939584021	16
ARHGEF2	4432	0.568140794224	24
ARHGEF25	3050	0.596721311475	19
ARHGEF26	5454	0.468096809681	17
ARHGEF26-AS1	2598	0.368745188607	4
ARHGEF3	4622	0.459108610991	15
ARHGEF33	4304	0.468866171004	16
ARHGEF35	2474	0.473322554568	2
ARHGEF37	4865	0.529907502569	13
ARHGEF38	6239	0.391408879628	15
ARHGEF4	5561	0.593598273692	15
ARHGEF40	5458	0.608831073653	24
ARHGEF5	5488	0.564686588921	15
ARHGEF6	5269	0.428164737142	22
ARHGEF7	8867	0.484605841886	25
ARHGEF9	6718	0.49866031557	12
ARID1A	8826	0.575345569907	21
ARID1B	9638	0.523863872173	20
ARID2	8466	0.402197023388	21
ARID3A	2810	0.611387900356	9
ARID3B	4241	0.573685451544	9
ARID3C	1239	0.642453591606	7
ARID4A	5817	0.373044524669	25
ARID4B	6395	0.411571540266	25
ARID5A	2206	0.644152311877	7
ARID5B	8214	0.447041636231	11
ARIH1	5251	0.441439725767	14
ARIH2	4062	0.495568685377	16
ARL1	3210	0.380996884735	6
ARL10	2405	0.550935550936	4
ARL11	3760	0.47579787234	2
ARL13A	1807	0.40177089098	10
ARL13B	6434	0.32918868511	13
ARL14	1288	0.387422360248	1
ARL15	2486	0.364038616251	5
ARL16	1207	0.555095277548	5
ARL17A	28223	0.460688091273	27
ARL17B	1730	0.479190751445	10
ARL2	980	0.617346938776	5
ARL2-SNX15	2463	0.583434835566	11
ARL2BP	2100	0.459047619048	6
ARL3	3874	0.488384099122	6
ARL4A	6193	0.385758114	4
ARL4C	4008	0.501746506986	1
ARL4D	1585	0.54952681388	2
ARL5A	3446	0.38450377249	9
ARL5B	3589	0.355809417665	6
ARL5C	941	0.570669500531	6
ARL6	1453	0.368891947694	10
ARL6IP1	2264	0.397526501767	6
ARL6IP4	2243	0.639768167633	9
ARL6IP5	2128	0.391917293233	3
ARL6IP6	2929	0.454421304199	5
ARL8A	1795	0.563231197772	7
ARL8B	2985	0.402010050251	7
ARL9	836	0.502392344498	4
ARMC1	3042	0.377712031558	7
ARMC10	2634	0.47456340167	7
ARMC12	1169	0.554319931565	6
ARMC2	3413	0.420744213302	18
ARMC3	2808	0.41915954416	19
ARMC4	3572	0.427491601344	20
ARMC5	6389	0.654719048364	7
ARMC6	2488	0.619774919614	9
ARMC7	2126	0.593132643462	3
ARMC8	5762	0.400381811871	25
ARMC9	2218	0.493688007214	21
ARMCX1	2133	0.455696202532	4
ARMCX2	3016	0.497679045093	8
ARMCX3	3545	0.415232722144	7
ARMCX4	19540	0.442323439099	24
ARMCX5	3751	0.456944814716	9
ARMCX5-GPRASP2	3940	0.471065989848	7
ARMCX6	2674	0.504861630516	6
ARMS2	808	0.518564356436	2
ARNT	5047	0.473548642758	23
ARNT2	6558	0.53263189997	19
ARNTL	2866	0.456734124215	21
ARNTL2	7694	0.421887184819	18
ARPC1A	1710	0.502339181287	11
ARPC1B	1531	0.596342259961	10
ARPC2	1596	0.488721804511	12
ARPC3	884	0.43778280543	7
ARPC4	2313	0.592736705577	9
ARPC4-TTLL3	3987	0.56709305242	12
ARPC5	1982	0.414228052472	4
ARPC5L	1025	0.527804878049	4
ARPM1	2003	0.490763854219	2
ARPP19	5162	0.374467260752	3
ARPP21	5489	0.434869739479	24
ARR3	1309	0.523300229183	17
ARRB1	7522	0.549853762297	16
ARRB2	1919	0.5836373111	15
ARRDC1	1598	0.647684605757	8
ARRDC2	2942	0.632222977566	9
ARRDC3	4161	0.375390531122	8
ARRDC4	4067	0.433734939759	8
ARRDC5	1638	0.537240537241	3
ARSA	5239	0.618056881084	12
ARSB	7342	0.489784799782	11
ARSD	5183	0.519969129848	10
ARSE	2220	0.536936936937	11
ARSF	2349	0.518092805449	13
ARSG	2770	0.539350180505	12
ARSH	1689	0.523978685613	9
ARSI	3167	0.620461004105	2
ARSJ	4678	0.433518597691	2
ARSK	3345	0.385949177877	8
ART1	1312	0.605182926829	5
ART3	1728	0.417824074074	13
ART4	1371	0.436907366885	3
ART5	1699	0.626250735727	6
ARTN	2083	0.689870379261	6
ARV1	1445	0.395155709343	6
ARVCF	4036	0.657086223984	20
ARX	2874	0.62804453723	5
AS3MT	2466	0.45498783455	11
ASAH1	2962	0.453747467927	16
ASAH2	2418	0.458643507031	20
ASAH2B	632	0.449367088608	6
ASAP1	6346	0.442010715411	31
ASAP1-IT1	1179	0.425784563189	1
ASAP2	5717	0.467552912367	28
ASAP3	4264	0.579971857411	26
ASB1	6833	0.523342602078	5
ASB10	2315	0.642764578834	7
ASB11	3035	0.430642504119	9
ASB12	1293	0.5313225058	3
ASB13	2808	0.558048433048	7
ASB14	3751	0.420154625433	12
ASB15	2706	0.417590539542	10
ASB16	2139	0.638148667602	5
ASB17	1325	0.361509433962	4
ASB18	1401	0.663811563169	6
ASB2	3437	0.587139947629	11
ASB3	2846	0.439564300773	11
ASB4	4813	0.431124039061	6
ASB5	3029	0.36711786068	7
ASB6	4622	0.583513630463	6
ASB7	5736	0.43410041841	7
ASB8	2613	0.459624952162	4
ASB9	2637	0.497914296549	11
ASB9P1	1625	0.461538461538	1
ASCC1	3513	0.475092513521	15
ASCC2	2884	0.565880721221	21
ASCC3	10492	0.382577201677	43
ASCL1	2484	0.519726247987	2
ASCL2	1849	0.692266089778	2
ASCL3	650	0.496923076923	2
ASCL4	2260	0.512831858407	1
ASF1A	2508	0.36283891547	4
ASF1B	1731	0.56556903524	4
ASGR1	1503	0.594145043247	9
ASGR2	1992	0.584337349398	12
ASH1L	11774	0.43672498726	28
ASH2L	2893	0.486346353267	17
ASIP	584	0.614726027397	3
ASL	2183	0.61429225836	18
ASMT	3110	0.556270096463	22
ASMTL	4556	0.624231782265	28
ASMTL-AS1	6326	0.579513120455	14
ASNA1	1280	0.58203125	7
ASNS	3127	0.493763991046	17
ASNSD1	2471	0.394577094294	6
ASPA	1745	0.378796561605	8
ASPDH	1257	0.654733492442	8
ASPG	1972	0.657707910751	16
ASPH	12072	0.375579854208	32
ASPHD1	1478	0.648173207037	3
ASPHD2	3313	0.537579233323	4
ASPM	10888	0.37077516532	28
ASPN	2524	0.345483359746	8
ASPRV1	2174	0.555657773689	1
ASPSCR1	2125	0.654117647059	17
ASRGL1	2620	0.546564885496	8
ASS1	1848	0.590909090909	16
ASTE1	2662	0.447407963937	6
ASTL	1296	0.614197530864	9
ASTN1	7524	0.517410951621	24
ASTN2	9101	0.501483353478	29
ASUN	2976	0.423051075269	17
ASXL1	7425	0.525925925926	13
ASXL2	7174	0.46654586005	12
ASXL3	7642	0.452891913112	12
ASZ1	3665	0.346521145975	15
ATAD1	3034	0.389255108767	10
ATAD2	5564	0.391085549964	28
ATAD2B	8237	0.403787786816	29
ATAD3A	2909	0.657614300447	18
ATAD3B	2433	0.651048088779	16
ATAD3C	3859	0.562580979528	12
ATAD5	6242	0.372476770266	23
ATAT1	22267	0.544258319486	112
ATCAY	5036	0.558578236696	13
ATE1	2338	0.443113772455	13
ATF1	2505	0.375648702595	7
ATF2	7617	0.349087567284	19
ATF3	4539	0.506499228905	11
ATF4	2528	0.569620253165	4
ATF5	2533	0.598499802606	5
ATF6	7546	0.413464086933	16
ATF6B	10924	0.577627242768	76
ATF7	7525	0.473754152824	16
ATF7IP	4661	0.434885217764	15
ATF7IP2	3708	0.401564185545	13
ATG10	2426	0.446001648805	9
ATG12	4562	0.379658044717	6
ATG13	6074	0.525353967731	20
ATG14	4743	0.445709466582	10
ATG16L1	3845	0.521716514954	20
ATG16L2	2145	0.620979020979	18
ATG2A	6373	0.640200847325	41
ATG2B	11099	0.424182358771	42
ATG3	1242	0.421900161031	12
ATG4A	2395	0.430480167015	14
ATG4B	2991	0.592443998663	14
ATG4C	2844	0.363924050633	12
ATG4D	1896	0.645569620253	10
ATG5	3244	0.390567200986	8
ATG7	5051	0.511581864977	19
ATG9A	3773	0.58918632388	16
ATG9B	4576	0.625655594406	17
ATHL1	3268	0.634638922889	14
ATIC	2084	0.484165067179	16
ATL1	4374	0.407636031093	18
ATL2	4593	0.369693011104	14
ATL3	2256	0.479166666667	13
ATM	13147	0.390735529018	63
ATMIN	4866	0.441224825319	4
ATN1	4419	0.623670513691	11
ATOH1	1065	0.641314553991	1
ATOH7	1519	0.538512179065	1
ATOH8	5863	0.575302746034	3
ATOX1	489	0.572597137014	4
ATP10A	5234	0.55846388995	21
ATP10B	7566	0.481892677769	26
ATP10D	6550	0.420305343511	23
ATP11A	14148	0.506290641787	31
ATP11B	7320	0.381557377049	30
ATP11C	6118	0.365642366787	30
ATP12A	4003	0.528353734699	24
ATP13A1	3864	0.625517598344	26
ATP13A2	4111	0.644125516906	30
ATP13A3	7328	0.360944323144	32
ATP13A4	4274	0.45320542817	30
ATP13A5	3657	0.458299152311	30
ATP1A1	4300	0.52488372093	25
ATP1A1OS	3709	0.523860878943	11
ATP1A2	5457	0.530877771669	23
ATP1A3	3798	0.600579252238	25
ATP1A4	4101	0.53182150695	23
ATP1B1	2200	0.416818181818	6
ATP1B2	3332	0.541116446579	7
ATP1B3	1853	0.421478683216	7
ATP1B4	5026	0.426979705531	9
ATP2A1	3536	0.586538461538	23
ATP2A2	9236	0.480402771763	22
ATP2A3	7522	0.624700877426	27
ATP2B1	6933	0.370113947786	21
ATP2B2	8962	0.520196384736	23
ATP2B3	6574	0.552327350167	21
ATP2B4	8920	0.467600896861	22
ATP2C1	7319	0.449924853122	36
ATP2C2	3385	0.555686853767	27
ATP4A	3559	0.601854453498	22
ATP4B	1497	0.513694054776	7
ATP5A1	2095	0.487350835322	14
ATP5B	1843	0.512208355941	10
ATP5C1	1146	0.439790575916	10
ATP5D	1211	0.687861271676	6
ATP5E	439	0.466970387244	3
ATP5EP2	368	0.421195652174	1
ATP5F1	2101	0.454545454545	7
ATP5G1	701	0.559201141227	6
ATP5G2	1437	0.565762004175	6
ATP5G3	5941	0.38646692476	7
ATP5H	622	0.451768488746	6
ATP5I	365	0.556164383562	4
ATP5J	3186	0.60922787194	8
ATP5J2	584	0.549657534247	5
ATP5J2-PTCD1	5538	0.571144817624	9
ATP5L	1391	0.407620416966	4
ATP5L2	799	0.450563204005	1
ATP5O	806	0.477667493797	7
ATP5S	2396	0.495826377295	7
ATP5SL	2009	0.557491289199	8
ATP6AP1	2099	0.582181991424	10
ATP6AP1L	758	0.503957783641	4
ATP6AP2	2036	0.404715127701	9
ATP6V0A1	4244	0.515551366635	23
ATP6V0A2	6541	0.436018957346	20
ATP6V0A4	3357	0.501042597557	23
ATP6V0B	1022	0.586105675147	8
ATP6V0C	1334	0.643178410795	5
ATP6V0CP3	619	0.605815831987	1
ATP6V0D1	1670	0.576047904192	8
ATP6V0D2	2370	0.42447257384	8
ATP6V0E1	882	0.47619047619	4
ATP6V0E2	4042	0.61677387432	5
ATP6V1A	4593	0.405834966253	15
ATP6V1B1	1939	0.591542031975	14
ATP6V1B2	3044	0.474047306176	14
ATP6V1C1	5704	0.401472650771	13
ATP6V1C2	3240	0.454938271605	14
ATP6V1D	1806	0.439645625692	9
ATP6V1E1	1405	0.466192170819	9
ATP6V1E2	1979	0.472966144517	2
ATP6V1F	817	0.561811505508	3
ATP6V1G1	1611	0.414649286158	3
ATP6V1G2	20524	0.479877216917	42
ATP6V1G2-DDX39B	17336	0.524630826027	100
ATP6V1G3	678	0.392330383481	5
ATP6V1H	2270	0.457709251101	15
ATP7A	8488	0.388666352498	23
ATP7B	7542	0.517767170512	23
ATP8A1	8342	0.388515943419	38
ATP8A2	5006	0.490211745905	37
ATP8B1	5937	0.430015159171	28
ATP8B2	6500	0.527538461538	30
ATP8B3	5673	0.591926670192	33
ATP8B4	5677	0.397921437379	28
ATP8B5P	4644	0.417527993109	21
ATP9A	7580	0.492216358839	28
ATP9B	4357	0.518705531329	30
ATPAF1	2152	0.493029739777	11
ATPAF1-AS1	859	0.554132712456	2
ATPAF2	1552	0.563144329897	8
ATPBD4	4053	0.346903528251	10
ATPIF1	2631	0.481946028126	5
ATR	8251	0.400193915889	47
ATRIP	2509	0.550418493424	13
ATRN	8848	0.479543399638	31
ATRNL1	8732	0.4047182776	29
ATRX	11184	0.368741058655	35
ATXN1	10636	0.465870628056	9
ATXN10	3330	0.446846846847	12
ATXN1L	8188	0.5081827064	5
ATXN2	4702	0.521905572097	25
ATXN2L	6445	0.590224980605	28
ATXN3	7287	0.380677919583	15
ATXN3L	1751	0.390062821245	1
ATXN7	7524	0.438862307283	15
ATXN7L1	10196	0.448411141624	15
ATXN7L2	2382	0.604953820319	11
ATXN7L3	3660	0.56393442623	13
ATXN7L3B	3682	0.479087452471	1
ATXN8OS	1472	0.466032608696	5
AUH	1588	0.450881612091	10
AUP1	1603	0.591391141609	12
AURKA	2817	0.477103301384	13
AURKAIP1	1474	0.667571234735	7
AURKAPS1	1537	0.437215354587	1
AURKB	1236	0.557443365696	9
AURKC	1467	0.554192229039	9
AUTS2	10457	0.549966529597	22
AVEN	1531	0.53625081646	6
AVIL	2994	0.487307949232	19
AVL9	2353	0.475988100297	16
AVP	619	0.718901453958	3
AVPI1	1392	0.596264367816	3
AVPR1A	4154	0.507703418392	2
AVPR1B	1773	0.610265087422	2
AVPR2	4217	0.642162674887	7
AWAT1	1399	0.523945675482	7
AWAT2	2124	0.49670433145	8
AXDND1	3642	0.405820977485	26
AXIN1	3660	0.632513661202	11
AXIN2	4232	0.530009451796	11
AXL	4737	0.539159805784	20
AZGP1	1265	0.542292490119	4
AZGP1P1	1181	0.54699407282	2
AZI1	3619	0.655429676706	26
AZI2	3927	0.391647568118	10
AZIN1	4348	0.38132474701	13
AZU1	912	0.673245614035	5
B2M	987	0.397163120567	4
B3GALNT1	3641	0.402636638286	8
B3GALNT2	4720	0.432838983051	12
B3GALT1	2168	0.412361623616	2
B3GALT2	3548	0.352029312289	2
B3GALT4	8430	0.641043890866	5
B3GALT5	6147	0.494387506101	6
B3GALT6	2792	0.642191977077	1
B3GALTL	4213	0.402088772846	15
B3GAT1	3917	0.600970130202	8
B3GAT2	1925	0.614025974026	4
B3GAT3	1641	0.648385131018	5
B3GNT1	2070	0.578743961353	2
B3GNT2	2749	0.41324117861	2
B3GNT3	2720	0.565073529412	3
B3GNT4	1504	0.611037234043	3
B3GNT5	4123	0.358234295416	2
B3GNT6	2495	0.638076152305	5
B3GNT7	3625	0.611586206897	2
B3GNT8	1874	0.655282817503	3
B3GNT9	2705	0.621441774492	2
B3GNTL1	1383	0.593637020969	13
B4GALNT1	3010	0.612956810631	11
B4GALNT2	2110	0.548341232227	13
B4GALNT3	3438	0.593949970913	20
B4GALNT4	3454	0.667342211928	20
B4GALT1	4199	0.509168849726	6
B4GALT2	2425	0.639587628866	9
B4GALT3	2757	0.578164671745	10
B4GALT4	2344	0.443686006826	9
B4GALT5	4727	0.480643114026	9
B4GALT6	4814	0.355006231824	9
B4GALT7	1727	0.620150550087	6
B7H6	6382	0.468035098715	5
B9D1	2269	0.599823710886	11
B9D2	1031	0.616876818623	4
BAALC	2849	0.467883467883	3
BAAT	3528	0.412698412698	5
BABAM1	1749	0.581475128645	10
BACE1	6168	0.504053177691	12
BACE1-AS	796	0.489949748744	1
BACE2	2993	0.565987303709	9
BACH1	6731	0.395335017085	11
BACH2	9644	0.486312733306	10
BAD	1493	0.67180174146	5
BAG1	3872	0.490960743802	7
BAG2	2052	0.437621832359	3
BAG3	2569	0.569871545348	4
BAG4	4464	0.400313620072	5
BAG5	5473	0.453681710214	4
BAG6	33389	0.605918116745	217
BAGE	951	0.450052576236	5
BAGE2	1891	0.470650449498	10
BAGE3	1891	0.470650449498	10
BAGE4	1756	0.466400911162	9
BAGE5	1755	0.466666666667	9
BAHCC1	10177	0.655202908519	27
BAHD1	4526	0.591250552364	7
BAI1	5528	0.672575976845	30
BAI2	5415	0.636934441367	33
BAI3	5637	0.425226184141	32
BAIAP2	6148	0.605400130124	18
BAIAP2L1	3670	0.519073569482	14
BAIAP2L2	2145	0.648018648019	14
BAIAP3	5092	0.642969363708	38
BAK1	2193	0.587323301414	6
BAMBI	1724	0.513921113689	3
BANF1	1587	0.560806553245	4
BANF2	640	0.51875	5
BANK1	3558	0.412591343451	18
BANP	3073	0.579563944029	19
BAP1	3584	0.587053571429	17
BARD1	2594	0.444872783346	11
BARHL1	1907	0.678028316728	3
BARHL2	1496	0.612967914439	3
BARX1	1482	0.695681511471	4
BARX2	1767	0.529145444256	4
BASP1	1797	0.542570951586	2
BASP1P1	1152	0.581597222222	1
BATF	940	0.607446808511	3
BATF2	2140	0.583177570093	3
BATF3	981	0.632008154944	3
BAX	1589	0.587161736941	9
BAZ1A	6016	0.410073138298	27
BAZ1B	6115	0.479803761243	20
BAZ2A	8934	0.52227445713	29
BAZ2B	8145	0.400122774708	37
BBC3	2095	0.674940334129	5
BBIP1	2460	0.378048780488	6
BBOX1	1886	0.416755037116	9
BBS1	3370	0.549258160237	17
BBS10	3583	0.361987161596	2
BBS12	3432	0.413461538462	3
BBS2	2814	0.462686567164	17
BBS4	3001	0.471509496834	19
BBS5	3157	0.525815647767	12
BBS7	4406	0.36427598729	20
BBS9	4019	0.425478974869	23
BBX	8898	0.394133513149	18
BCAM	3203	0.645020293475	16
BCAN	4695	0.614270500532	15
BCAP29	6098	0.392751721876	9
BCAP31	2532	0.639415481833	11
BCAR1	5810	0.661617900172	17
BCAR3	3170	0.540063091483	12
BCAR4	1513	0.438863185724	6
BCAS1	3475	0.489496402878	12
BCAS2	1301	0.385088393543	7
BCAS3	3609	0.514824050984	25
BCAS4	1342	0.602086438152	6
BCAT1	10227	0.391806003716	13
BCAT2	2193	0.612859097127	13
BCCIP	3449	0.405624818788	10
BCDIN3D	3249	0.451831332718	2
BCHE	2447	0.376787903555	4
BCKDHA	1913	0.605854678515	10
BCKDHB	4157	0.39355304306	12
BCKDK	3004	0.606524633822	13
BCL10	3104	0.408505154639	3
BCL11A	9332	0.469352764681	7
BCL11B	7815	0.502239283429	4
BCL2	7491	0.45921772794	4
BCL2A1	943	0.412513255567	3
BCL2L1	3064	0.560704960836	4
BCL2L10	887	0.607666290868	2
BCL2L11	6439	0.454573691567	14
BCL2L12	1995	0.593984962406	8
BCL2L13	3365	0.493610698366	7
BCL2L14	2498	0.475980784628	8
BCL2L15	4973	0.393726121054	4
BCL2L2	3693	0.527213647441	5
